,Image,Attractiveness_Score,Age_Score,Gender_Score
40435,116809462158299261929_face0.jpg,2.3,2.6,1.9
40436,116809596764556833377_face0.jpg,3.3,5.0,2.5
40437,116810042279035220433_1744431289_face0.jpg,7.7,4.2,5.0
40438,116810200178035603450_face0.jpg,5.9,8.8,7.2
40439,116811273384007562747_1744432240_face0.jpg,7.6,7.8,7.8
40440,116811917638114484107_1744449785_face0.jpg,6.6,7.6,8.1
40441,116812023398051854839_1744458239_face0.jpg,4.2,5.1,2.1
40442,116812023398051854839_1744458239_face1.jpg,4.6,3.6,5.6
40443,116812249462279845556_face0.jpg,2.7,3.7,7.0
40444,116812475207189529928_face0.jpg,5.5,4.0,6.1
40445,116812475207189529928_face1.jpg,4.7,3.8,6.0
40446,116813415156194024476_1744444938_face0.jpg,5.3,4.1,6.2
40447,116813969707733539666_1744440976_face0.jpg,2.2,3.6,2.8
40448,116815574226731573565_1744467638_face0.jpg,6.6,8.7,6.5
40449,116816439385118070759_face0.jpg,3.6,5.2,4.6
40450,116816858147967078580_face0.jpg,5.6,4.1,5.9
40451,116816858147967078580_face1.jpg,5.4,4.0,6.1
40452,116816858147967078580_face2.jpg,6.5,4.0,6.5
40453,116816858147967078580_face3.jpg,6.3,4.2,6.3
40454,116817061630319180693_face0.jpg,3.2,5.6,4.1
40455,116818158556905545802_1744430490_face0.jpg,5.0,5.7,7.7
40456,116819014937832102958_1744457594_face0.jpg,5.4,4.1,6.4
40457,116819019568362607860_face0.jpg,3.1,4.3,6.9
40458,116819546712250183712_1744443681_face0.jpg,4.0,5.2,1.5
40459,116819699817710888402_face0.jpg,6.2,4.2,5.8
40460,116820026664706482523_face0.jpg,4.3,4.0,5.9
40461,116820401609949584574_1744435088_face0.jpg,7.1,4.1,4.7
40462,116821060846112626085_1744438122_face0.jpg,4.9,5.4,6.6
40463,116821060846112626085_1744438122_face1.jpg,2.8,3.2,4.0
40464,116821176415185263973_face0.jpg,1.0,1.8,2.7
40465,116821738913959570455_1744428110_face0.jpg,7.5,4.8,4.6
40466,116821832913463385606_face0.jpg,4.0,6.5,7.0
40467,116822122686194543722_1744433263_face0.jpg,4.9,7.7,1.6
40468,116822413497667111347_face0.jpg,5.8,8.2,2.2
40469,116822863233508076700_face0.jpg,3.1,5.1,5.4
40470,116823341184490403676_1744468690_face0.jpg,7.3,4.6,4.9
40471,116824251031267751546_face0.jpg,4.8,3.5,5.6
40472,116824251031267751546_face1.jpg,4.8,3.0,4.6
40473,116824304154462766803_face0.jpg,8.4,8.4,8.0
40474,116824848115780861303_face0.jpg,4.1,3.3,5.5
40475,116824848115780861303_face1.jpg,3.5,4.3,3.5
40476,116824895304931234690_face0.jpg,5.8,6.4,5.4
40477,116825435199025035670_face0.jpg,4.2,5.4,4.3
40478,116825538820073441567_1744451517_face0.jpg,3.3,2.1,4.1
40479,116825715595713925008_1744434817_face0.jpg,5.4,6.7,9.2
40480,116826021620090610715_1744465874_face0.jpg,5.8,9.4,7.4
40481,116826021620090610715_1744465874_face1.jpg,3.3,3.9,2.1
40482,116826144111522910027_face0.jpg,1.2,5.3,1.4
40483,116826732628781528122_face0.jpg,5.4,6.4,7.7
40484,116827274799944234649_1744439839_face0.jpg,5.8,3.4,5.5
40485,116827669314705556207_face0.jpg,2.2,5.4,4.1
40486,116827960947325029654_face0.jpg,7.6,4.3,4.7
40487,116828053012876379900_face0.jpg,4.9,2.9,5.1
40488,116828391488630220359_face0.jpg,1.4,1.0,1.5
40489,116828451271777691156_1744471343_face0.jpg,5.2,4.5,5.5
40490,116828600835987457968_1744478754_face0.jpg,5.4,8.4,8.0
40491,116829299429080587770_face0.jpg,5.8,6.4,6.8
40492,116829692221098743622_face0.jpg,7.7,5.1,6.5
40493,116829703211879264814_1744464037_face0.jpg,2.0,1.7,1.3
40494,116829757579324013862_face0.jpg,3.6,5.0,5.3
40495,116829946682760275747_1744449894_face0.jpg,4.0,2.5,7.1
40496,116830123763523742949_1744430011_face0.jpg,7.3,4.1,6.0
40497,116830123763523742949_1744430011_face1.jpg,6.6,4.2,5.7
40498,116830123763523742949_1744430011_face2.jpg,5.9,4.6,6.0
40499,116830580142250605870_1744466356_face0.jpg,7.8,4.4,5.5
40500,116831368214396944766_face0.jpg,3.5,4.7,2.7
40501,116831626066584959540_face0.jpg,1.0,3.4,2.4
40502,116831761366033621869_1744459722_face0.jpg,5.0,5.2,2.5
40503,116831761366033621869_1744459722_face1.jpg,6.1,8.0,6.5
40504,116831936860954928423_face0.jpg,8.8,8.4,8.2
40505,116833336667952579426_face0.jpg,7.5,3.8,6.1
40506,116835263738936968466_face0.jpg,9.1,5.7,5.7
40507,116835432777893351876_1744476754_face0.jpg,1.0,3.9,1.1
40508,116835881752795971200_1744438183_face0.jpg,6.9,9.5,8.1
40509,116836996272589415589_1744428187_face0.jpg,6.9,3.5,5.6
40510,116837439372472958067_1744450222_face0.jpg,7.8,8.1,3.7
40511,116837439372472958067_1744450222_face1.jpg,4.1,8.0,7.9
40512,116837903886794821949_face0.jpg,5.1,3.6,5.2
40513,116837903886794821949_face1.jpg,6.2,4.1,5.3
40514,116838050431956869439_face0.jpg,3.4,4.4,4.5
40515,116838050431956869439_face1.jpg,5.1,5.3,5.0
40516,116838081339210265730_1744462046_face0.jpg,6.9,4.1,5.6
40517,116839622376615642922_1744438192_face0.jpg,7.0,9.1,6.3
40518,116840410397700217594_1744444801_face0.jpg,8.0,4.5,5.4
40519,116840410397700217594_1744444801_face1.jpg,3.3,3.8,2.0
40520,116841075467599701603_face0.jpg,5.5,9.4,7.5
40521,116841355703140357437_face0.jpg,8.3,4.9,4.8
40522,116841810319945299336_face0.jpg,5.7,4.1,5.3
40523,116842243248453307193_1744438531_face0.jpg,2.9,6.5,6.1
40524,116842512498089200481_face0.jpg,3.3,1.6,4.2
40525,116842688636249813049_1744467254_face0.jpg,3.5,3.7,5.7
40526,116842924135390610742_face0.jpg,6.8,9.4,8.2
40527,116843075245095099167_face0.jpg,3.0,3.3,7.0
40528,116843553807906283374_face0.jpg,7.4,8.4,8.1
40529,116844263993926526861_face0.jpg,1.0,3.5,6.2
40530,116844500380577519630_face0.jpg,9.0,7.7,7.4
40531,116844505836646054698_1744446368_face0.jpg,1.5,3.8,2.2
40532,116844794879899594822_1744450429_face0.jpg,7.6,4.3,4.7
40533,116845130209942009137_face0.jpg,7.1,4.9,7.1
40534,116846391778497353815_1744467192_face0.jpg,8.0,4.9,4.9
40535,116846926845502790544_face0.jpg,3.7,3.1,2.3
40536,116847542812114254792_face0.jpg,1.8,4.3,2.0
40537,116848145834914194968_1744470791_face0.jpg,5.4,3.9,5.1
40538,116848486245176462401_face0.jpg,6.5,5.1,6.2
40539,116849332145714518091_face0.jpg,6.8,4.1,6.1
40540,116851780316133229709_face0.jpg,2.6,3.8,1.5
40541,116851784810299315717_face0.jpg,5.0,2.8,4.2
40542,116853001229023446869_face0.jpg,1.3,2.2,1.8
40543,116853143810148103465_face0.jpg,1.3,2.2,2.4
40544,116854593258212873478_face0.jpg,1.9,1.0,1.5
40545,116854747737346151755_face0.jpg,6.6,7.9,7.6
40546,116855291571236313491_face0.jpg,5.6,7.5,6.7
40547,116856227703641614707_1744478454_face0.jpg,6.6,5.0,5.5
40548,116856481080452694362_face0.jpg,3.4,6.3,5.1
40549,116857365037972970868_1744433555_face0.jpg,7.7,4.1,5.6
40550,116857365037972970868_1744433555_face1.jpg,6.2,3.2,5.8
40551,116857494004280101530_1744440772_face0.jpg,2.6,5.4,1.9
40552,116857584411143496047_face0.jpg,7.0,4.3,5.8
40553,116857584411143496047_face1.jpg,5.4,4.1,5.7
40554,116857593079698769963_face0.jpg,6.3,4.5,6.4
40555,116857593079698769963_face1.jpg,6.5,3.4,5.3
40556,116857647464508119865_face0.jpg,5.6,4.3,3.2
40557,116858779331554517757_face0.jpg,2.4,2.7,2.4
40558,116859218438704369700_1744466590_face0.jpg,7.9,7.9,8.1
40559,116860751464179659965_face0.jpg,7.4,3.9,5.6
40560,116860918087876809386_face0.jpg,4.7,7.2,8.2
40561,116861316417933240858_1744453188_face0.jpg,7.8,4.1,4.8
40562,116862013049328815445_face0.jpg,3.8,9.0,6.6
40563,116862082616814634800_face0.jpg,6.4,5.6,4.8
40564,116862145907061658371_face0.jpg,1.9,2.3,2.6
40565,116862718585649661456_face0.jpg,1.5,3.7,2.9
40566,116863270211746183516_1744460198_face0.jpg,6.2,4.7,5.9
40567,116863270211746183516_1744460198_face1.jpg,4.9,3.9,5.1
40568,116863331173377943545_face0.jpg,4.1,3.9,4.9
40569,116863426070838036933_face0.jpg,4.3,5.3,5.4
40570,116863717227146592930_face0.jpg,4.8,6.5,7.0
40571,116863717227146592930_face1.jpg,5.1,7.6,7.2
40572,116864367809704345926_1744438505_face0.jpg,6.5,8.2,7.4
40573,116865545671901652785_1744460766_face0.jpg,3.3,2.7,3.7
40574,116865574348991563165_face0.jpg,5.7,8.6,7.0
40575,116866107898128215757_1744458490_face0.jpg,6.7,4.5,5.3
40576,116866107898128215757_1744458490_face1.jpg,8.2,3.9,5.5
40577,116866107898128215757_1744458490_face2.jpg,6.5,3.4,5.6
40578,116866107898128215757_1744458490_face3.jpg,7.1,3.8,5.8
40579,116866447249878636259_face0.jpg,2.7,4.2,2.6
40580,116866507382391475768_face0.jpg,3.6,5.9,1.2
40581,116866577795056614169_1744457500_face0.jpg,7.1,7.3,1.3
40582,116867609853599161661_1744449784_face0.jpg,8.9,7.5,7.2
40583,116867936575072982430_face0.jpg,4.9,4.1,5.0
40584,116868176278337651433_1744427782_face0.jpg,1.6,5.8,7.3
40585,116868326624014910837_face0.jpg,3.7,6.4,6.7
40586,116868707270759455390_face0.jpg,5.5,4.5,4.9
40587,116868826258795215629_face0.jpg,5.5,6.7,3.4
40588,116868838110071558552_face0.jpg,1.0,1.7,1.4
40589,116869172555639651150_face0.jpg,4.6,6.7,6.6
40590,116869984133668964123_1744445898_face0.jpg,4.5,5.8,1.9
40591,116870493748104030318_1744469650_face0.jpg,3.8,4.2,1.4
40592,116870800577028249495_face0.jpg,8.5,4.5,5.7
40593,116871304679114139864_face0.jpg,1.7,2.8,2.2
40594,116872550404075428058_face0.jpg,4.7,1.7,4.0
40595,116872891327470343496_face0.jpg,2.1,3.3,2.8
40596,116874126682656580903_1744441999_face0.jpg,1.0,1.0,2.1
40597,116874570700836295003_face0.jpg,5.7,3.6,5.6
40598,116875143009677075173_face0.jpg,3.3,6.3,3.7
40599,116875263159503535016_1744466365_face0.jpg,2.8,5.1,5.3
40600,116875330928388730390_face0.jpg,7.2,5.8,5.1
40601,116875444280367909418_face0.jpg,1.0,3.6,1.8
40602,116875581476496415335_face0.jpg,2.5,6.0,1.4
40603,116875982955873800360_face0.jpg,5.4,3.3,6.1
40604,116876191617573850727_1744455991_face0.jpg,5.5,4.3,5.6
40605,116876191617573850727_1744455991_face1.jpg,3.8,3.2,4.2
40606,116877963693052433560_face0.jpg,7.8,4.3,5.6
40607,116877963693052433560_face1.jpg,2.5,2.4,4.2
40608,116877963693052433560_face2.jpg,6.0,3.7,5.6
40609,116877963693052433560_face3.jpg,6.3,3.7,5.6
40610,116878061380394897065_1744428012_face0.jpg,2.3,3.1,6.5
40611,116878826975630947923_1744443156_face0.jpg,6.6,3.4,6.0
40612,116878826975630947923_1744443156_face1.jpg,7.4,3.5,5.6
40613,116878916377114322149_1744456227_face0.jpg,1.0,5.6,2.7
40614,116881227674842005554_face0.jpg,7.4,3.4,5.4
40615,116881874169331620264_face0.jpg,3.6,5.0,2.9
40616,116881893939836698170_face0.jpg,5.5,5.4,5.8
40617,116881995545106824060_1744457972_face0.jpg,5.1,3.3,5.2
40618,116882172735121253804_face0.jpg,5.3,3.7,5.6
40619,116882652391910021538_1744474306_face0.jpg,4.7,7.2,6.6
40620,116883621747859825281_face0.jpg,6.4,7.2,8.1
40621,116884047038145063228_1744463641_face0.jpg,5.5,4.4,5.8
40622,116884276094398996769_1744437996_face0.jpg,4.2,7.5,1.1
40623,116884823165902353379_1744455956_face0.jpg,2.7,2.7,1.9
40624,116885797796288288835_1744459946_face0.jpg,2.7,5.1,7.7
40625,116885919362632438948_face0.jpg,3.3,4.3,2.2
40626,116886286330989757104_face0.jpg,3.6,3.4,3.7
40627,116886316303583501176_1744451787_face0.jpg,7.4,5.0,4.6
40628,116886507156105829601_1744448295_face0.jpg,6.8,4.2,5.2
40629,116886636037483070099_1744451401_face0.jpg,7.5,4.8,4.6
40630,116886883049015585728_1744454767_face0.jpg,4.7,3.9,6.1
40631,116886883049015585728_1744454767_face1.jpg,6.0,4.7,5.6
40632,116887855150991066090_face0.jpg,6.2,7.6,7.5
40633,116888247862793037493_face0.jpg,7.6,5.6,5.5
40634,116888422510707440307_face0.jpg,5.9,4.0,5.7
40635,116888995554424814139_1744479705_face0.jpg,3.7,5.0,2.1
40636,116889006944792333437_face0.jpg,3.9,4.7,6.2
40637,116889006944792333437_face1.jpg,4.8,6.5,4.5
40638,116889737852295357268_face0.jpg,9.6,7.6,8.9
40639,116889738008660646520_1744453755_face0.jpg,3.0,2.5,2.9
40640,116890197822625609648_1744433954_face0.jpg,4.8,7.6,6.4
40641,116890330770004414682_face0.jpg,4.9,8.9,6.9
40642,116890907957350603250_1744469901_face0.jpg,6.9,6.0,2.3
40643,116890994282384103686_face0.jpg,7.4,10.0,7.7
40644,116891295577398709501_1744430625_face0.jpg,5.9,6.2,5.9
40645,116891647962028763447_1744465822_face0.jpg,3.6,4.2,2.5
40646,116891942778410372044_1744471617_face0.jpg,3.2,4.7,1.7
40647,116892615018825321373_1744432266_face0.jpg,3.3,7.8,1.3
40648,116892680922288697507_face0.jpg,4.8,7.6,7.2
40649,116893655955410130598_face0.jpg,8.0,3.8,5.5
40650,116893655955410130598_face1.jpg,8.0,4.6,5.6
40651,116893655955410130598_face2.jpg,8.0,3.9,5.7
40652,116893655955410130598_face3.jpg,8.6,4.6,6.0
40653,116893655955410130598_face4.jpg,8.3,3.8,5.6
40654,116894733111413918615_1744463745_face0.jpg,2.4,3.7,1.4
40655,116895187689391046683_face0.jpg,5.1,4.0,5.7
40656,116895345254202834667_face0.jpg,4.5,7.6,7.8
40657,116895358213622907636_1744475891_face0.jpg,3.8,8.0,7.6
40658,116895679352636818865_face0.jpg,7.5,10.0,6.7
40659,116895771690717246411_1744460100_face0.jpg,2.5,5.3,5.7
40660,116895771690717246411_1744460100_face1.jpg,4.8,3.8,4.1
40661,116896005069693579889_1744460705_face0.jpg,3.7,5.3,5.7
40662,116896972479752511970_face0.jpg,4.4,7.5,7.8
40663,116898831915858257427_1744477741_face0.jpg,7.9,5.8,6.0
40664,116899037950742154703_face0.jpg,5.3,4.0,5.1
40665,116900405962038213825_face0.jpg,1.0,7.0,7.6
40666,116900570596531868860_face0.jpg,2.7,4.0,2.3
40667,116900844002591844055_face0.jpg,6.1,7.9,7.7
40668,116901528090435287713_face0.jpg,1.4,3.5,3.6
40669,116902433327809562789_face0.jpg,6.1,9.0,7.5
40670,116902949726382683124_1744462769_face0.jpg,3.2,1.7,4.9
40671,116902949726382683124_1744462769_face1.jpg,5.0,3.4,5.7
40672,116903504090762667639_face0.jpg,5.6,4.4,5.2
40673,116903504090762667639_face1.jpg,6.6,3.4,4.5
40674,116903621407665800752_1744442919_face0.jpg,2.8,3.9,6.9
40675,116904806038579455507_face0.jpg,4.2,4.0,2.3
40676,116904833255159069067_face0.jpg,5.6,8.8,7.7
40677,116905061906501871618_face0.jpg,4.2,3.8,2.2
40678,116906021575001554110_1744437134_face0.jpg,7.2,9.3,5.0
40679,116906468966570869660_face0.jpg,7.2,7.1,4.0
40680,116906852029665683179_1744459678_face0.jpg,7.0,8.7,2.7
40681,116907386102607737602_1744447366_face0.jpg,5.5,8.3,8.1
40682,116907565629721162137_face0.jpg,5.8,6.7,7.2
40683,116908476168601833855_face0.jpg,3.6,5.1,8.3
40684,116908884209627766561_face0.jpg,3.0,2.5,4.8
40685,116908884209627766561_face1.jpg,6.5,4.3,3.9
40686,116909404607966555204_1744455306_face0.jpg,6.4,4.1,5.3
40687,116909547539194810438_face0.jpg,8.4,8.1,8.0
40688,116909924358865297477_1744436828_face0.jpg,4.8,3.1,4.7
40689,116911169629077212338_face0.jpg,5.0,4.1,7.0
40690,116911567999824256103_face0.jpg,6.8,7.8,5.4
40691,116912034447178179439_face0.jpg,1.0,1.6,1.5
40692,116912378985330837732_1744469849_face0.jpg,5.3,4.5,4.9
40693,116912478207911981574_1744455398_face0.jpg,7.0,4.0,5.6
40694,116912510539618282497_face0.jpg,8.1,6.8,5.9
40695,116912573522102538653_1744477636_face0.jpg,6.7,4.4,5.5
40696,116913445607813086590_face0.jpg,3.0,6.8,2.1
40697,116913935380613123863_face0.jpg,4.2,8.5,7.5
40698,116915408029580502441_1744444138_face0.jpg,6.7,4.1,5.7
40699,116915413998180964249_face0.jpg,5.8,7.3,8.2
40700,116915778652224045228_1744441064_face0.jpg,4.9,6.3,2.1
40701,116918207119298911796_face0.jpg,3.5,2.6,5.7
40702,116918934774291396100_face0.jpg,7.9,4.6,5.5
40703,116918934774291396100_face1.jpg,7.9,3.5,5.7
40704,116919036910711057428_1744473738_face0.jpg,6.9,8.8,4.8
40705,116919081333753304981_1744439428_face0.jpg,3.6,3.8,4.8
40706,116919113449653767755_face0.jpg,5.7,4.5,4.2
40707,116919116804359773562_face0.jpg,4.5,7.2,6.2
40708,116919305444741587727_face0.jpg,3.1,6.4,7.9
40709,116920186976913704466_face0.jpg,6.0,3.8,5.7
40710,116921181509340663320_1744428154_face0.jpg,3.6,3.7,5.7
40711,116921316263954135420_face0.jpg,4.6,3.0,5.5
40712,116921956444871323902_face0.jpg,7.3,3.9,4.8
40713,116922076935560727639_face0.jpg,5.3,5.2,3.1
40714,116922076935560727639_face1.jpg,3.9,3.2,3.6
40715,116922197846632374718_1744443087_face0.jpg,8.1,3.6,5.3
40716,116923649959580315319_1744456558_face0.jpg,2.7,5.4,1.6
40717,116924164218214587651_face0.jpg,7.7,4.0,5.5
40718,116924569631888957244_1744456818_face0.jpg,4.4,4.4,3.0
40719,116924569631888957244_1744456818_face1.jpg,6.8,4.3,5.1
40720,116925560592823689252_face0.jpg,7.2,5.5,5.8
40721,116925584561392618045_face0.jpg,1.7,4.8,1.8
40722,116925821909301915885_face0.jpg,2.2,4.1,7.6
40723,116926001387756941100_1744454025_face0.jpg,3.8,2.6,3.7
40724,116926143751439184829_face0.jpg,8.3,7.2,4.9
40725,116927236740684594903_face0.jpg,10.0,7.6,4.2
40726,116927407284174646425_face0.jpg,5.5,3.9,3.5
40727,116927603073121801214_face0.jpg,5.1,7.5,7.6
40728,116928111964651356094_face0.jpg,5.7,6.8,6.6
40729,116928136630483158752_face0.jpg,6.1,7.4,7.1
40730,116928136630483158752_face1.jpg,5.7,3.9,5.4
40731,116928672931409211330_face0.jpg,6.3,6.3,5.4
40732,116928672931409211330_face1.jpg,4.6,5.7,2.1
40733,116929595931938060833_face0.jpg,1.6,5.2,1.7
40734,116930027747417722582_1744468852_face0.jpg,2.1,4.7,7.6
40735,116930161724930872789_face0.jpg,6.6,4.1,3.0
40736,116930452009359401266_face0.jpg,3.5,7.8,1.9
40737,116931327854200250500_1744439775_face0.jpg,7.4,4.1,4.9
40738,116931529990143106620_face0.jpg,4.3,4.2,2.9
40739,116931573341069525654_face0.jpg,1.6,4.1,3.0
40740,116932765055166608370_1744429592_face0.jpg,5.6,3.6,6.4
40741,116932854814757977930_face0.jpg,1.0,3.6,1.0
40742,116933705029198862257_1744468775_face0.jpg,6.7,8.3,7.4
40743,116934866287238602159_1744436273_face0.jpg,4.3,4.8,8.2
40744,116937249355847558252_1744476804_face0.jpg,2.9,9.1,6.6
40745,116937782077714692349_face0.jpg,5.0,6.0,6.1
40746,116938084716286984823_1744457612_face0.jpg,3.1,4.2,5.6
40747,116938433644279148857_1744467687_face0.jpg,4.4,7.3,6.3
40748,116938621675001588157_1744448192_face0.jpg,4.7,3.6,5.0
40749,116938621675001588157_1744448192_face1.jpg,4.0,3.6,4.4
40750,116939392716054976049_1744465384_face0.jpg,5.2,3.9,5.8
40751,116939494975068935325_face0.jpg,5.6,1.5,2.7
40752,116939848574795383107_1744432068_face0.jpg,5.9,10.0,7.2
40753,116940580240105286013_face0.jpg,7.3,3.7,6.2
40754,116940857410831675758_1744461005_face0.jpg,5.1,7.6,7.6
40755,116941189590216400053_face0.jpg,3.3,4.6,1.0
40756,116941261440185481125_face0.jpg,4.5,3.2,3.9
40757,116942744557599995194_face0.jpg,4.7,4.1,5.6
40758,116942744557599995194_face1.jpg,8.3,5.2,5.7
40759,116942761984126773002_face0.jpg,2.5,6.1,7.1
40760,116942761984126773002_face1.jpg,6.0,6.3,7.9
40761,116943372132707657642_face0.jpg,1.0,3.4,1.1
40762,116943569390719326091_1744477092_face0.jpg,7.4,5.4,6.2
40763,116943801917909439372_1744457809_face0.jpg,5.3,4.1,5.4
40764,116944451332389389813_1744447884_face0.jpg,2.9,4.8,4.9
40765,116944865091099809146_face0.jpg,1.1,6.6,7.4
40766,116946268268692602784_face0.jpg,6.3,4.0,5.9
40767,116946763064794889137_1744428365_face0.jpg,1.0,5.4,6.0
40768,116946763064794889137_1744428365_face1.jpg,1.0,1.3,2.5
40769,116947416413545612219_face0.jpg,6.1,4.3,6.4
40770,116947416413545612219_face1.jpg,7.1,4.5,5.6
40771,116947719765764314831_face0.jpg,7.6,7.2,7.5
40772,116948582224962493099_1744430484_face0.jpg,7.7,4.5,4.8
40773,116948874033447668585_face0.jpg,6.5,3.7,4.5
40774,116949022066774780562_face0.jpg,4.5,6.0,3.8
40775,116949022066774780562_face1.jpg,3.3,4.9,5.2
40776,116950030759205977047_1744470663_face0.jpg,5.9,5.1,1.5
40777,116950135096471458063_1744431002_face0.jpg,3.9,4.9,3.9
40778,116950672108378963446_1744465604_face0.jpg,3.3,4.3,7.2
40779,116951601294389920784_1744478406_face0.jpg,3.0,3.7,7.1
40780,116952235197889543881_1744450185_face0.jpg,2.9,6.7,7.6
40781,116952744842199809427_1744436567_face0.jpg,3.8,3.9,6.6
40782,116953108257440729336_face0.jpg,1.8,3.3,1.1
40783,116953508282036434940_face0.jpg,6.8,5.3,3.1
40784,116953651253348718990_face0.jpg,7.4,4.5,4.8
40785,116954272794272629273_1744457363_face0.jpg,4.3,5.4,1.7
40786,116954395455136863648_face0.jpg,5.3,5.2,1.4
40787,116954571458045095636_face0.jpg,7.8,7.1,7.1
40788,116954571458045095636_face1.jpg,5.3,6.7,2.6
40789,116954586498514392437_face0.jpg,5.0,1.4,2.7
40790,116956029801016315510_1744453047_face0.jpg,3.1,5.3,7.0
40791,116956055491179429186_face0.jpg,4.8,5.1,3.8
40792,116956083047197132717_face0.jpg,6.5,3.5,5.8
40793,116956083047197132717_face1.jpg,7.0,4.2,5.2
40794,116956083047197132717_face2.jpg,7.1,4.6,5.7
40795,116956083047197132717_face3.jpg,6.3,3.2,6.3
40796,116956322576665835140_1744433074_face0.jpg,2.7,5.8,7.2
40797,116956322576665835140_1744433074_face1.jpg,4.0,5.0,7.7
40798,116956597727903459204_1744464520_face0.jpg,3.5,3.9,5.1
40799,116957229486720521806_1744465509_face0.jpg,7.8,4.2,5.7
40800,116958286132020416697_face0.jpg,5.6,5.5,1.0
40801,116958522322596678881_1744448175_face0.jpg,6.2,8.0,8.1
40802,116958998030224838253_face0.jpg,4.3,7.6,6.4
40803,116958998030224838253_face1.jpg,5.1,5.5,6.4
40804,116960547484050564946_face0.jpg,3.2,4.0,2.3
40805,116960818278815811785_1744446013_face0.jpg,2.6,4.8,2.9
40806,116960962275293896633_face0.jpg,5.1,4.1,5.8
40807,116961134250404999727_face0.jpg,6.0,4.0,5.9
40808,116961150113684594999_1744460436_face0.jpg,4.7,4.4,5.1
40809,116961254816370642295_1744436499_face0.jpg,1.7,1.9,2.7
40810,116961755043429084911_face0.jpg,7.4,4.1,6.4
40811,116962217457792706534_1744451314_face0.jpg,4.8,9.1,8.5
40812,116962456948501861951_1744468138_face0.jpg,2.8,7.3,7.5
40813,116962582949374557530_face0.jpg,2.7,7.7,7.4
40814,116962660691018064923_face0.jpg,1.0,1.0,2.8
40815,116962660691018064923_face1.jpg,7.0,3.9,4.9
40816,116962712585070832917_face0.jpg,3.6,6.1,7.5
40817,116962829513918629737_face0.jpg,6.5,3.8,5.5
40818,116963274730952304318_1744429243_face0.jpg,6.0,2.2,2.8
40819,116963274730952304318_1744429243_face1.jpg,7.5,3.7,5.2
40820,116964044251274080920_face0.jpg,3.8,5.1,7.5
40821,116964560579754824005_face0.jpg,2.6,5.5,3.2
40822,116966181733778270345_face0.jpg,5.8,8.0,7.3
40823,116966322670443476391_1744457068_face0.jpg,5.0,3.8,4.2
40824,116966428328307725989_1744448807_face0.jpg,8.3,8.0,7.8
40825,116966745842409502716_1744454995_face0.jpg,7.4,4.3,5.6
40826,116967179643888178498_face0.jpg,5.0,7.2,7.4
40827,116967179643888178498_face1.jpg,9.7,5.8,6.6
40828,116968591214378915421_face0.jpg,2.0,5.2,1.6
40829,116969554265338356151_face0.jpg,7.3,5.7,5.1
40830,116970102255844503959_face0.jpg,4.7,7.3,2.5
40831,116970190650660786737_1744432369_face0.jpg,9.5,8.3,7.3
40832,116970614237275981951_1744438386_face0.jpg,6.9,3.3,5.7
40833,116971481621592888043_face0.jpg,3.9,4.0,4.9
40834,116971559129061311874_1744473366_face0.jpg,1.5,1.0,3.2
40835,116971948238873947862_1744453972_face0.jpg,6.5,4.1,5.4
40836,116971969960030125253_face0.jpg,7.9,3.8,5.9
40837,116972195993110203952_face0.jpg,4.2,5.3,6.2
40838,116973081496882103940_face0.jpg,7.4,5.4,6.2
40839,116976548470495282320_face0.jpg,2.9,4.0,3.4
40840,116977654628108013382_face0.jpg,7.1,9.9,7.6
40841,116978063568273927403_1744448013_face0.jpg,2.3,5.2,1.3
40842,116978878249493846903_1744474428_face0.jpg,7.4,6.2,4.8
40843,116979074629153341789_1744434099_face0.jpg,6.8,4.7,2.5
40844,116980283821627189200_1744440303_face0.jpg,4.3,7.8,6.5
40845,116981275878368610552_1744468241_face0.jpg,4.5,5.2,2.7
40846,116982445875571041492_face0.jpg,8.0,4.5,5.2
40847,116982862477219013021_1744466432_face0.jpg,7.2,3.3,5.8
40848,116983276510236053912_face0.jpg,4.8,2.9,4.6
40849,116983884138688895836_face0.jpg,7.3,6.3,1.7
40850,116984014174524040878_face0.jpg,4.4,7.7,6.3
40851,116984341076916706779_1744475632_face0.jpg,7.5,4.0,4.4
40852,116984422712646463118_face0.jpg,5.5,3.7,5.6
40853,116985257812408561107_face0.jpg,7.6,8.3,6.9
40854,116985454916488794379_face0.jpg,7.5,4.1,6.7
40855,116985677657430146207_face0.jpg,4.8,4.3,5.8
40856,116986061432361982920_face0.jpg,6.9,4.3,5.5
40857,116986454507773934600_1744478581_face0.jpg,6.6,8.2,2.6
40858,116986672029713566376_1744475296_face0.jpg,3.8,4.9,7.2
40859,116987432777162312430_face0.jpg,5.6,4.7,5.6
40860,116987938968992277647_face0.jpg,5.2,7.9,4.7
40861,116988065087922876684_1744463351_face0.jpg,7.5,7.4,7.7
40862,116988220018226427146_1744479906_face0.jpg,4.6,7.4,7.7
40863,116988597315629050708_1744474513_face0.jpg,4.4,5.3,5.3
40864,116988707388658340154_face0.jpg,4.2,8.6,8.1
40865,116989620574392929118_face0.jpg,6.1,9.5,7.7
40866,116990824284743131537_face0.jpg,7.2,5.5,5.8
40867,116991243071595986370_1744448720_face0.jpg,5.1,6.9,6.7
40868,116991243071595986370_1744448720_face1.jpg,2.8,3.8,2.1
40869,116991314211391456448_1744435011_face0.jpg,3.9,6.4,7.7
